epoch,loss,out0_acc,out0_loss,out1_acc,out1_loss,out2_acc,out2_loss,out3_acc,out3_loss,val_loss,val_out0_acc,val_out0_loss,val_out1_acc,val_out1_loss,val_out2_acc,val_out2_loss,val_out3_acc,val_out3_loss
0,4.782742023468018,0.7107343673706055,1.0811785459518433,0.6450312733650208,1.3590850830078125,0.6522969007492065,1.3396780490875244,0.7310468554496765,1.0027989149093628,1.2351089715957642,0.9334375262260437,0.23448535799980164,0.9065625071525574,0.34225475788116455,0.9051562547683716,0.3527795374393463,0.9114062786102295,0.30558907985687256
1,0.4124167263507843,0.9778281450271606,0.07721418887376785,0.961312472820282,0.13077659904956818,0.9632187485694885,0.12355245649814606,0.9759687781333923,0.0808735117316246,0.5503924489021301,0.9623437523841858,0.11868748068809509,0.9506250023841858,0.16478200256824493,0.9564062356948853,0.1538178026676178,0.9660937786102295,0.11310513317584991
