epoch,loss,out0_acc,out0_loss,out1_acc,out1_loss,out2_acc,out2_loss,out3_acc,out3_loss,out4_acc,out4_loss,out5_acc,out5_loss,out_num_acc,out_num_loss,val_loss,val_out0_acc,val_out0_loss,val_out1_acc,val_out1_loss,val_out2_acc,val_out2_loss,val_out3_acc,val_out3_loss,val_out4_acc,val_out4_loss,val_out5_acc,val_out5_loss,val_out_num_acc,val_out_num_loss
0,15.01360034942627,0.34907811880111694,2.4529826641082764,0.22962500154972076,3.0203726291656494,0.20121875405311584,3.1436221599578857,0.3511093854904175,2.6391849517822266,0.5475468635559082,1.9026663303375244,0.7634531259536743,1.079339861869812,0.8438281416893005,0.3877160847187042,11.163043022155762,0.6637499928474426,1.1396409273147583,0.5932812690734863,1.4083571434020996,0.48921874165534973,1.7684550285339355,0.4723437428474426,1.925429344177246,0.561718761920929,1.670119285583496,0.6929687261581421,1.2319319248199463,0.7504687309265137,1.0095534324645996
1,3.262483835220337,0.919796884059906,0.26330509781837463,0.863656222820282,0.45689332485198975,0.8158593773841858,0.6138662695884705,0.7912968993186951,0.7093421220779419,0.8180312514305115,0.616890549659729,0.912765622138977,0.30666062235832214,0.9579218626022339,0.14776311814785004,125.506591796875,0.4282812476158142,3.10795259475708,0.28171876072883606,5.1754350662231445,0.1965624988079071,6.502692699432373,0.17390625178813934,9.359679222106934,0.14171874523162842,15.890909194946289,0.17000000178813934,11.712342262268066,0.25218749046325684,36.878787994384766
2,1.3359289169311523,0.9632343649864197,0.11934574693441391,0.9371562600135803,0.20679867267608643,0.9194843769073486,0.26882731914520264,0.9183593988418579,0.28114861249923706,0.9342343807220459,0.228152334690094,0.9705312252044678,0.11004406213760376,0.9838281273841858,0.06080641224980354,371.3533630371094,0.15812499821186066,6.919396877288818,0.08062499761581421,8.568277359008789,0.07609374821186066,10.961585998535156,0.06406249850988388,16.597469329833984,0.04109375178813934,41.78767395019531,0.03500000014901161,57.09031677246094,0.2421875,114.71432495117188
3,0.8163045644760132,0.9764531254768372,0.07747133076190948,0.9590156078338623,0.1360657811164856,0.9482187628746033,0.17193222045898438,0.9518906474113464,0.16693593561649323,0.9617031216621399,0.1357390582561493,0.983078122138977,0.06396598368883133,0.9915624856948853,0.0320974625647068,1.9578638076782227,0.9587500095367432,0.14486223459243774,0.9240624904632568,0.28188860416412354,0.9200000166893005,0.2935967743396759,0.9178125262260437,0.31474781036376953,0.9228125214576721,0.28974276781082153,0.9574999809265137,0.17753207683563232,0.9509375095367432,0.22774703800678253
4,0.6413744688034058,0.9821875095367432,0.057726770639419556,0.9674218893051147,0.10925350338220596,0.9622031450271606,0.13339638710021973,0.9637656211853027,0.131134033203125,0.9715781211853027,0.10326167941093445,0.9869999885559082,0.04927239939570427,0.9928125143051147,0.028664875775575638,1.3465451002120972,0.9725000262260437,0.10218265652656555,0.9482812285423279,0.188519686460495,0.9387500286102295,0.23739080131053925,0.9423437714576721,0.23158445954322815,0.9506250023841858,0.1868693232536316,0.9671875238418579,0.12653164565563202,0.9746875166893005,0.1367332488298416
5,0.4769625663757324,0.9858750104904175,0.046240516006946564,0.9747031331062317,0.08605547249317169,0.9712968468666077,0.09941909462213516,0.9721093773841858,0.09811040759086609,0.9790624976158142,0.07650276273488998,0.9909843802452087,0.03504275530576706,0.9954531192779541,0.01779540255665779,0.6172077059745789,0.9806249737739563,0.0666692852973938,0.9668750166893005,0.1171906366944313,0.9689062237739563,0.10930079221725464,0.9701562523841858,0.11861824244260788,0.97265625,0.10306789726018906,0.9885937571525574,0.04330243170261383,0.9920312762260437,0.029529113322496414
6,0.4120934009552002,0.9879375100135803,0.03935543820261955,0.9780468940734863,0.07559365034103394,0.9738125205039978,0.09111186861991882,0.9770625233650208,0.08272967487573624,0.9816718697547913,0.06451335549354553,0.9918906092643738,0.029971417039632797,0.9964531064033508,0.014408959075808525,44.142112731933594,0.7895312309265137,1.0007339715957642,0.6560937762260437,1.9250050783157349,0.5840625166893005,2.257847785949707,0.5425000190734863,2.6646640300750732,0.5131250023841858,4.298950672149658,0.5043749809265137,6.115888595581055,0.4025000035762787,12.939510345458984
7,0.37056952714920044,0.988937497138977,0.03746000677347183,0.9792343974113464,0.07143838703632355,0.9771718978881836,0.07792893797159195,0.9800624847412109,0.06983809918165207,0.9827812314033508,0.0617070309817791,0.993484377861023,0.025673847645521164,0.9966406226158142,0.013261450454592705,0.3785687983036041,0.9918749928474426,0.02918352372944355,0.9750000238418579,0.08145036548376083,0.9728124737739563,0.08797077089548111,0.9789062738418579,0.07132312655448914,0.9832812547683716,0.05928767845034599,0.9907812476158142,0.02870335429906845,0.9964062571525574,0.010325009934604168
